股票代码,产品类型
600366,钕铁硼
600366,伺服电机
600367,钡盐
600367,锶盐
600367,锰系产品
600369,证券
600369,投资
600368,收费公路，商贸物流
600368,房地产开发
600368,房地产销售业务
600371,玉米
600371,向日葵
600371,棉种及其他
600370,纺织印染
600370,热电
600372,航空电子
600373,出版业务
600373,发行业务
600373,物流业务
600373,印刷包装
600373,物资贸易
600373,新业态
600375,重卡
600375,专用汽车
600375,汽车零部件
600376,房产销售
600376,酒店物业经营
600377,收费公路
600377,服务区配套经营
600377,房地产
600377,广告
600378,催化剂
600378,脱硫剂
600378,二甲醚催化剂
600378,铜吸附剂
600379,灭弧室
600379,固封产品
600380,化学原料药及中间体
600380,化学制剂
600380,中药
600380,诊断试剂及设备
600380,保健品
600382,建材
600382,五金配件
600382,一级土地开发
600381,净制冬虫夏草
600381,冬虫夏草（原草）
600381,广告业务（含营销策划）
600385,黄金珠宝首饰
600385,服务
600383,房地产销售
600383,物业出租
600383,物业管理
600386,广告传媒
600386,汽车服务
600387,成品油
600387,丙烯
600387,异辛烷
600387,液化气
600387,甲乙酮
600387,商品销售
600387,公路征费
600387,房屋租赁
600387,储运收入
600388,环保设备制造
600388,房地产
600389,除草剂
600389,杀虫剂
600389,氯碱
600390,期货
600390,信托
600390,证券
600390,租赁
600390,锰
600390,电池材料
600391,内贸航空及衍生产品
600391,工业民品
600391,外贸产品
600393,房产销售
600393,房地产出租
600393,建筑安装
600393,苗木销售及绿化工程
600392,稀土氧化物
600392,稀土盐类
600392,稀土稀有金属
600395,煤炭
600395,电力
600396,电力
600396,热力
600396,挂网费
600397,炼精煤
600397,洗动力煤
600397,混煤
600397,筛混煤
600397,洗末煤
600397,块煤
600397,煤炭贸易
600397,矿山物资贸易
600398,服装
600399,特殊钢
600399,合金材料
600400,服装
600400,纱线印染
600403,煤炭采掘
600403,煤炭贸易
600406,电工电气装备
600408,焦炭
600408,型钢
600408,电力
600408,焦化副产品
600405,电源
600405,高压变频器及综合节能业务
600405,二次电池
600409,化工
600409,化纤
600409,电及蒸汽
600409,采矿
600410,企业IT系统解决方案
600410,云计算产品及服务
600416,机械制造
600415,市场开发经营及服务
600415,房地产开发及销售和贸易
600418,乘用车
600418,载货汽车
600418,多功能商用车
600418,客车
600418,底盘
600420,特色原料药
600420,中间体
600420,新型制剂类药物
600419,自产生鲜乳
600419,消耗性生物资产
600419,巴氏奶系列
600419,UHT等鲜奶系列
600419,酸奶系列
600419,乳饮料系列
600419,奶粉及牛初乳系列
600421,墓位销售
600421,管理
600421,殡葬服务
600423,化肥
600423,化工
600422,口服剂
600422,针剂
600422,保健食品生产
600422,医疗服务
600422,日用品
600422,药品批发与零售
600425,水泥
600425,水泥制品
600426,化肥行业
600426,化工行业
600426,热电行业
600429,乳制品
600435,军民两用产品
600435,专用车
600433,无碳纸
600433,热敏纸
600433,不干胶标签材料
600433,热升华转印纸
600436,片仔癀系列
600438,农牧业务
600438,光伏业务
600439,工艺发条
600439,化纤发条
600439,人发假发
600439,化纤假发
600439,阻燃纤维
600439,教习头
600444,流体机械
600446,计算机信息服务
600448,印染
600448,家纺
600449,水泥及熟料
600449,商品混凝土
600449,骨料
600452,电力销售
600452,电力工程安装
600452,节能服务
600455,计算机信息技术
600455,教育
600456,钛产品
600458,轨道交通
600458,风力发电
600458,汽车
600458,新型材料
600458,特种装备及其它
600460,集成电路
600460,分立器件产品
600460,发光二极管产品
600459,贵金属
600462,摄像头
600462,摄像头产品
600462,供应链交易类
600462,供应链服务类
600461,自来水的生产和供应
600461,燃气的生产和供应
600463,园区开发建设
600466,房地产开发
600466,医药
600466,3D生物打印
600466,现代服务业
600467,海水养殖
600467,食品加工
600467,海洋捕捞
600467,医药保健
600468,电气机械和器材产品
600468,泵类产品
600468,铁精粉及焦炭等
600468,观光梯及配套产品
600468,超导线材
600469,轮胎
600470,化肥产品
600470,化学产品
600475,电站装备及工程服务
600475,市政环境工程及运营服务
600475,地方能源供应
600476,邮政行业
600477,多高层钢结构
600477,轻钢结构
600477,空间钢结构
600477,建材产品
600478,镍产品
600478,民用电池
600478,动力电池及正负极片
600478,混合动力系统
600478,纯电动系统
600480,汽车金属及塑料零部件
600480,塑料管道系统
600479,妇科千金片系列产品
600481,溴冷机
600481,换热器
600481,空冷器
600483,电力
600483,纺织
600482,燃气轮机集成产品
600482,汽轮机组及余热锅炉
600482,高性能铅酸动力电池
600482,车用起动电池
600482,电力推进系统集成及配套设备
600482,专用电力系统集成及配套设备
600482,柴油机动力产品
600482,民用核电工程安全监测系统
600482,热气机动力产品
600486,杀虫剂
600486,除草剂
600486,杀菌剂
600485,系统
600485,终端
600485,核心网
600485,监测维护系统及测试仪器仪表
600485,智慧医疗养老社区
600485,数据通信服务
600487,光网络与系统集成
600487,电力传输与系统集成
600487,海洋电力通信与系统集成
600487,工业智能控制
600487,铜导体
600487,智慧社区及大数据
600487,新能源汽车部件与运营
600487,商品贸易
600488,医药
600489,黄金
600489,有色金属
600489,硫酸
600490,工业
600490,金属产品贸易
600491,土建施工
600491,装饰与钢结构
600491,水利施工
600491,酒店及其他
600491,PPP投资管理
600491,一级开发投资
600495,铁路货车车辆
600495,铁路车轴
600495,其他铁路车辆配件
600493,针织坯布
600493,针织成品布
600493,筒子色纱
600496,钢结构行业
600496,紧固件
600497,铅锌系列产品
600497,锗系列产品
600498,通信系统设备
600498,光纤及线缆
600498,数据网络产品
600499,建材机械装备
600499,洁能环保设备
600499,清洁能源服务
600499,融资租赁
600499,锂电材料
600499,海外陶瓷
600500,化工业务
600500,天然橡胶业务
600500,医药健康业务
600500,贸易业务
600501,特种装备
600501,环卫设备
600501,柔性管件
600501,化工机械
600501,艺术工程
600502,房屋建筑及安装
600502,基础设施建设
600502,商品房销售
600503,房地产业
600503,建筑装饰业
600503,机械制造业
600503,非金属矿物制品业
600506,果品
600506,果酒
600505,电力
600505,供水
600505,电力工程
600505,新能源
600507,特钢
600508,原煤
600508,洗煤
600508,铝加工
600508,电力
600509,工业
600509,施工业
600509,商业
600510,纺织服装
600510,建筑
600510,房地产
600512,工程施工
600512,房地产销售
600512,桥梁经营权
600515,地产业务
600515,机场业务
600515,工程管理
600515,设计及咨询业务
600515,百货业务
600513,"创新药物爱普列特片(川流),新药依巴斯汀片(苏迪)"
600513,非洛地平片(联环尔定)
600513,非洛地平缓释胶囊(联环笑定)
600513,辛伐他汀片(征之)
600513,达那唑胶囊及栓剂
600513,二甲双胍格列齐特片(度和)
600513,蚓激酶胶囊
600513,巴洛沙星片
600513,盐酸舍曲林胶囊(联环优定)
600516,炭素制品
600516,铁精粉
600517,电气及新材料设备
600517,电力运维业务
600517,低碳节能与工程服务
600519,茅台酒
600520,化学建材挤出模具及配套设备
600520,半导体塑料封装模具
600520,装置及配套类设备
600520,新型环保节能SMDLED支架
600520,LED点胶设备
600520,精密零部件
600520,轴承座及配套的注塑件
600520,房屋建筑门窗
600521,制剂
600521,生物药
600521,创新药
600521,特色原料药
600523,汽车零部件
600525,电动汽车相关材料及其他功能材料
600525,智能工厂装备
600525,智能电网设备
600527,涤纶毛条
600527,复合短纤维
600527,化工贸易
600526,环保行业
600529,药用玻璃包装产品
600528,专用工程机械装备及相关服务
600528,交通运输装备及相关服务
600530,以昂立
600530,天然元为品牌的系列保健品
600531,有色金属
600531,贵金属
600531,化工
600533,房地产开发经营
600532,黑色金属
600532,煤炭
600532,天然橡胶
600532,化工品
600536,软件服务业
600537,太阳能电池组件
600537,发电业务
600535,心脑血管
600535,抗肿瘤
600535,感冒发烧
600535,肝病治疗
600538,农药产品
600538,医药产品
600538,医药制造
600539,净水龙头及配件
600540,农业
600540,工业
600540,商贸业
600543,农业
600543,医药
600546,煤炭生产
600546,煤炭贸易
600545,智能化纺织成套设备
600547,黄金
600547,外购金
600547,小金条
600548,收费公路
600548,交通基础设施
600549,仲钨酸铵
600549,氧化钨
600549,钨粉
600549,碳化钨粉
600549,硬质合金
600549,精密刀具
600549,钨钼丝系列电光源材料
600549,新能源材料
600551,教材教辅
600551,一般图书
600551,期刊杂志
600551,数字产品
600551,印装及制造业务
600551,印刷物资销售
600551,文化商品销售等
600551,电子商务
600551,培训
600551,科技孵化
600551,影视收入
600550,输变电产业
600552,电子信息显示
600552,新材料
600555,旅游地产业
600555,旅游酒店饮食服务业
600556,物业管理服务
600556,智慧城市
600557,医药
600558,焊条
600558,焊丝
600558,焊剂
600559,酿酒
600559,服务
600560,电气传动装置
600560,工业计算机控制系统
600560,工业专用检测仪表及控制仪表
600560,电力半导体元器件
600560,咨询服务
600561,道路旅客运输
600561,道路货运
600562,雷达整机系统
600562,轨道交通系统
600562,微波器件
600562,特种电源
600563,薄膜电容器
600563,金属化镀膜
600563,变压器
600565,专用车制造
600565,房地产开发
600565,物业管理
600565,绿化工程与建筑装饰
600566,清热解毒类
600566,消化类
600566,儿科类
600566,呼吸类
600566,心脑血管类
600566,妇科类
600567,箱板纸
600567,瓦楞原纸
600567,特种纸
600567,纸板
600567,纸箱
600568,医疗器械
600568,中心合作
600568,医药
600568,医院收入
600568,融资租赁
600568,房地产
600569,黑色金属
600570,软件
600570,集成
600570,硬件
600570,科技园
600571,IT行业
600571,环保行业
600573,啤酒
600572,中药
600572,现代植物药
600572,化学药品
600572,原料药
600572,制造业(医药工业)
600575,物流贸易
600575,港口作业
600575,电力业务
600575,煤炭销售
600575,铁路运输
600576,动漫及其衍生业务
600576,广告平台业务
600576,游戏运营业务
600578,电力
600578,热力
600577,交通运输
600577,电磁线
600577,家电
600577,汽车
600580,高压电机及驱动
600580,低压电机及驱动
600580,微特电机及控制
600580,电源电池
600579,化工机械与设备制造
600579,科研开发服务及设计
600579,工程
600581,高速线材
600581,螺纹钢
600581,热轧板卷
600581,冷轧薄板
600581,中厚板
600581,工业用钢
600582,煤机制造
600582,安全装备
600582,环保装备
600582,煤炭生产
600582,技术项目
600582,工程项目
600584,集成电路
600584,分立器件
600584,BUMP
600584,晶圆级封装
600584,芯片
600584,测试
600583,海洋工程
600583,非海洋工程
600585,42.5级水泥
600585,32.5级水泥
600585,熟料
600585,骨料及石子
600585,商品混凝土
600586,建材
600586,化工
600587,医疗器械
600587,制药装备
600587,医疗服务
600588,软件产品
600588,技术服务
600588,技术培训
600589,化工
600589,互联网综合服务
600592,轴承产品
600592,齿轮件
600592,齿轮箱
600592,针织机
600592,粉末冶金
600592,汽车配件
600592,滚动功能部件
600590,智能电力
600590,军工装备
600594,OTC
600594,处方药
600594,医疗服务
600593,旅游服务
600595,有色金属
600595,电力
600595,煤炭
600596,农化产品
600596,有机硅产品
600597,乳制品制造业
600597,牧业
600599,烟花产品销售
600599,金融理财产品
600598,粮食作物
600598,化肥
600598,房地产开发
600601,印刷电路板
600601,软件系统集成
